20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_07.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_08.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_09.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_10.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_11.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_12.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_13.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_14.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_15.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_16.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_16_20201004200054.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_17.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_18.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_19.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_20.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_21.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_22.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_23.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_24.raw,20201003_XL-Mmazei_DSBU_SEC_Superdex_HCDstepped_1h_25.raw
 , , , , , , ,20368.0,55095.0,134893.0, ,137400.0,82313.0,77089.0,103796.0,13305.0,126152.0,43317.0,129506.0,20863.0
 , , , , , , ,38569.0,55105.0,128952.0, ,137330.0,82273.0,77158.0,103786.0,13275.0,126715.0,43092.0,129526.0,20917.0
 , , , , , , ,39701.0,55135.0,130824.0, ,137310.0,82263.0,77188.0,103697.0,13265.0,126705.0,42765.0,129593.0,20926.0
 , , , , , , ,24183.0,55165.0,140953.0, ,137300.0,82243.0,77262.0,103677.0,13255.0,126685.0,42746.0,129408.0,20946.0
 , , , , , , ,24123.0,55205.0,139666.0, ,137290.0,82225.0,77614.0,103667.0,13206.0,126665.0,42736.0,107432.0,20976.0
 , , , , , , ,24104.0,55261.0,94973.0, ,137243.0,82195.0,77584.0,103657.0,13176.0,126646.0,42677.0,125203.0,21004.0
 , , , , , , ,65528.0,55281.0,128863.0, ,137223.0,82176.0,77557.0,103637.0,13166.0,126637.0,42668.0,107422.0,21063.0
 , , , , , , ,23793.0,55311.0,95792.0, ,137213.0,82166.0,77548.0,103627.0,13153.0,126577.0,42658.0,91387.0,21073.0
 , , , , , , ,26080.0,55319.0,128883.0, ,137203.0,82156.0,77538.0,103618.0,13344.0,126567.0,42648.0,91377.0,20813.0
 , , , , , , ,23759.0,55329.0,137494.0, ,137194.0,82146.0,77469.0,103608.0,29718.0,126547.0,42793.0,91367.0,20172.0
 , , , , , , ,23018.0,55339.0,130755.0, ,137350.0,82136.0,76662.0,103598.0,20515.0,126537.0,42573.0,91347.0,20094.0
 , , , , , , ,22782.0,56214.0,130726.0, ,137141.0,82116.0,77419.0,103589.0,20535.0,126142.0,42543.0,91337.0,20085.0
 , , , , , , ,65062.0,59392.0,134883.0, ,137636.0,82086.0,77379.0,103580.0,26939.0,126527.0,42514.0,91328.0,19262.0
 , , , , , , ,20758.0,59412.0,128913.0, ,137695.0,82076.0,77370.0,103896.0,26919.0,126432.0,42504.0,91318.0,19272.0
 , , , , , , ,21722.0,59422.0,134843.0, ,138272.0,82066.0,77350.0,103936.0,26884.0,126412.0,42494.0,91308.0,19292.0
 , , , , , , ,21732.0,65425.0,128942.0, ,138263.0,81978.0,77330.0,103956.0,26855.0,126352.0,42484.0,91288.0,121667.0
 , , , , , , ,23530.0,62758.0,130765.0, ,138193.0,81928.0,77291.0,103976.0,26825.0,126342.0,42464.0,91268.0,32076.0
 , , , , , , ,21900.0,65386.0,95069.0, ,138173.0,81889.0,77271.0,104522.0,26786.0,126322.0,42396.0,91259.0,121627.0
 , , , , , , ,26346.0,65366.0,140904.0, ,138075.0,81820.0,77399.0,104497.0,26766.0,126312.0,42553.0,91230.0,19346.0
 , , , , , , ,26692.0,62778.0,134695.0, ,138006.0,81734.0,76642.0,104486.0,26716.0,126223.0,42842.0,91182.0,19352.0
 , , , , , , ,36868.0,65336.0,133185.0, ,137996.0,81704.0,76622.0,104477.0,26706.0,126213.0,42852.0,91153.0,19362.0
 , , , , , , ,36822.0,65296.0,140737.0, ,137968.0,82481.0,76582.0,104441.0,26676.0,126192.0,42879.0,91143.0,19431.0
 , , , , , , ,38654.0,65286.0,130568.0, ,137939.0,83046.0,76265.0,90408.0,26657.0,126182.0,43083.0,91114.0,19461.0
 , , , , , , ,65684.0,65266.0,130499.0, ,137646.0,82500.0,76255.0,104412.0,26618.0,126510.0,43073.0,91095.0,19529.0
 , , , , , , ,36550.0,65237.0,129274.0, ,137909.0,82520.0,76245.0,104382.0,26598.0,128895.0,43053.0,90651.0,19538.0
 , , , , , , ,20491.0,65148.0,130489.0, ,137889.0,83016.0,76196.0,104343.0,26578.0,128905.0,43043.0,90681.0,19557.0
 , , , , , , ,20694.0,65109.0,129284.0, ,137879.0,83006.0,49273.0,105804.0,26559.0,128915.0,43033.0,90729.0,19683.0
 , , , , , , ,35445.0,65444.0,95782.0, ,137852.0,82987.0,76116.0,104313.0,26539.0,130939.0,43025.0,90739.0,19702.0
 , , , , , , ,34200.0,62788.0,95762.0, ,137814.0,82977.0,76275.0,104243.0,26529.0,130929.0,43016.0,90788.0,19762.0
 , , , , , , ,30995.0,65089.0,130469.0, ,137784.0,82958.0,76086.0,104233.0,26482.0,130879.0,43006.0,90808.0,19780.0
 , , , , , , ,39235.0,65069.0,94658.0, ,137765.0,82948.0,76056.0,104223.0,26472.0,130850.0,42996.0,91417.0,19820.0
 , , , , , , ,29701.0,65059.0,137800.0, ,137755.0,82939.0,76046.0,104213.0,26959.0,130770.0,42986.0,90818.0,19854.0
 , , , , , , ,29671.0,65021.0,129314.0, ,137725.0,82919.0,76031.0,104175.0,26987.0,130740.0,42966.0,90837.0,19883.0
 , , , , , , ,27510.0,62845.0,134525.0, ,137705.0,82889.0,76021.0,104135.0,27016.0,130730.0,42956.0,90867.0,19902.0
 , , , , , , ,34646.0,64983.0,133234.0, ,137899.0,82869.0,76001.0,104115.0,27036.0,130721.0,42947.0,90904.0,19971.0
 , , , , , , ,68664.0,62912.0,94668.0, ,142202.0,82849.0,75971.0,104006.0,27610.0,130702.0,42927.0,90922.0,121597.0
 , , , , , , ,40312.0,64973.0,140659.0, ,137121.0,82839.0,76076.0,103996.0,27600.0,130692.0,42917.0,90952.0,19981.0
 , , , , , , ,9454.0,64964.0,140580.0, ,137101.0,82829.0,77629.0,104273.0,27590.0,130969.0,42907.0,91064.0,19991.0
 , , , , , , ,52885.0,64954.0,137810.0, ,136540.0,82809.0,76294.0,103570.0,27580.0,130682.0,42899.0,90828.0,20079.0
 , , , , , , ,53396.0,62922.0,134505.0, ,136510.0,82789.0,76333.0,105834.0,27570.0,130606.0,50528.0,90641.0,21083.0
 , , , , , , ,53536.0,62932.0,134459.0, ,136500.0,82749.0,76542.0,105962.0,27521.0,130559.0,79622.0,91427.0,21093.0
 , , , , , , ,54713.0,62797.0,134420.0, ,136461.0,82739.0,76523.0,107760.0,27511.0,130549.0,50582.0,91447.0,21113.0
 , , , , , , ,54880.0,64925.0,134400.0, ,136431.0,82729.0,76495.0,107750.0,27501.0,130539.0,50610.0,92214.0,21133.0
 , , , , , , ,55100.0,65452.0,129342.0, ,136342.0,82689.0,76485.0,107741.0,27491.0,130529.0,57068.0,92204.0,21939.0
 , , , , , , ,56652.0,65481.0,129369.0, ,136332.0,82679.0,76475.0,90346.0,26444.0,130519.0,57048.0,92194.0,21949.0
 , , , , , , ,57582.0,66207.0,129379.0, ,136312.0,82669.0,76446.0,107721.0,27434.0,130509.0,57038.0,92139.0,21959.0
 , , , , , , ,42116.0,66187.0,137849.0, ,136292.0,82659.0,76323.0,107702.0,27339.0,130489.0,57029.0,92131.0,22016.0
 , , , , , , ,58333.0,66139.0,95513.0, ,136599.0,82640.0,76416.0,107624.0,27276.0,130432.0,57010.0,92111.0,22026.0
 , , , , , , ,58964.0,66123.0,134515.0, ,136212.0,82610.0,76397.0,107606.0,27266.0,130373.0,56954.0,92031.0,22036.0
 , , , , , , ,59094.0,66103.0,95393.0, ,136152.0,82590.0,76377.0,107597.0,27246.0,130643.0,56884.0,92021.0,22046.0
 , , , , , , ,59252.0,62660.0,130578.0, ,136142.0,82570.0,76368.0,107587.0,27172.0,130305.0,57097.0,92001.0,22076.0
 , , , , , , ,59762.0,66073.0,130588.0, ,136122.0,82560.0,76361.0,107567.0,27125.0,130989.0,56864.0,91981.0,22096.0
 , , , , , , ,60210.0,66063.0,129205.0, ,136055.0,82510.0,76353.0,107558.0,27106.0,131029.0,56836.0,91941.0,22115.0
 , , , , , , ,60388.0,66025.0,130647.0, ,136045.0,84490.0,76343.0,107541.0,27066.0,131583.0,56826.0,91931.0,22134.0
 , , , , , , ,60517.0,65898.0,130618.0, ,136015.0,84500.0,76407.0,107531.0,27056.0,131573.0,56816.0,91921.0,22193.0
 , , , , , , ,72587.0,65878.0,140787.0, ,135985.0,84509.0,79353.0,90356.0,27396.0,131563.0,56806.0,91881.0,22202.0
 , , , , , , ,60925.0,65831.0,137668.0, ,135965.0,86779.0,77639.0,107511.0,27670.0,131523.0,56796.0,91851.0,22322.0
 , , , , , , ,61645.0,65462.0,137678.0, ,135955.0,86759.0,77669.0,107501.0,26434.0,131494.0,56747.0,91791.0,22331.0
 , , , , , , ,61879.0,62670.0,137688.0, ,136192.0,86749.0,78442.0,107482.0,26406.0,131465.0,56697.0,91773.0,22361.0
 , , , , , , ,73250.0,65772.0,140777.0, ,137111.0,86739.0,78462.0,107472.0,25716.0,131455.0,56854.0,91467.0,22395.0
 , , , , , , ,64229.0,65714.0,129215.0, ,136609.0,86710.0,78492.0,107778.0,25670.0,131411.0,56667.0,91487.0,22405.0
 , , , , , , ,73541.0,65686.0,129225.0, ,136649.0,86680.0,78522.0,107434.0,25605.0,131362.0,57175.0,91507.0,22434.0
 , , , , , , ,63511.0,65666.0,129235.0, ,137074.0,86661.0,78532.0,107817.0,25514.0,131323.0,57283.0,91527.0,22487.0
 , , , , , , ,51876.0,65616.0,94943.0, ,137054.0,86641.0,78542.0,107905.0,25475.0,131009.0,57767.0,91567.0,22497.0
 , , , , , , ,51442.0,62720.0,134606.0, ,137044.0,86611.0,78552.0,108429.0,25425.0,131313.0,57757.0,91577.0,22507.0
 , , , , , , ,58185.0,65588.0,129254.0, ,137024.0,86581.0,78569.0,108399.0,25406.0,131273.0,57747.0,91437.0,22549.0
 , , , , , , ,38087.0,65579.0,137698.0, ,137014.0,86564.0,78578.0,90191.0,25319.0,131204.0,57638.0,91604.0,22568.0
 , , , , , , ,9302.0,65559.0,134596.0, ,137004.0,86554.0,78608.0,108359.0,25303.0,131184.0,57629.0,91653.0,22578.0
 , , , , , , ,7914.0,65539.0,95403.0, ,136984.0,86525.0,78646.0,108340.0,25273.0,131134.0,57589.0,91693.0,22637.0
 , , , , , , ,42390.0,65529.0,138391.0, ,136974.0,86486.0,78655.0,108251.0,25213.0,131124.0,57531.0,91703.0,22653.0
 , , , , , , ,51246.0,65520.0,134587.0, ,136905.0,86466.0,78664.0,108231.0,25203.0,131115.0,57185.0,91723.0,21929.0
 , , , , , , ,43335.0,65821.0,139878.0, ,136629.0,86417.0,78674.0,108166.0,25193.0,131105.0,57522.0,91753.0,25715.0
 , , , , , , ,43731.0,62952.0,133085.0, ,136855.0,86407.0,78684.0,108146.0,25183.0,131088.0,57490.0,91763.0,21919.0
 , , , , , , ,43797.0,64895.0,139898.0, ,136787.0,86387.0,78704.0,90269.0,25173.0,131068.0,57450.0,91624.0,121339.0
 , , , , , , ,45033.0,64875.0,130608.0, ,136777.0,86367.0,78793.0,90299.0,25145.0,131049.0,57401.0,92233.0,21166.0
 , , , , , , ,45339.0,63218.0,137760.0, ,136767.0,86348.0,79284.0,108126.0,25135.0,131283.0,57349.0,90621.0,21227.0
 , , , , , , ,70074.0,64234.0,140747.0, ,136757.0,86338.0,79274.0,108077.0,25125.0,125411.0,57319.0,90570.0,21320.0
 , , , , , , ,45475.0,64165.0,137780.0, ,136747.0,86328.0,79264.0,90309.0,25115.0,130285.0,57299.0,89704.0,21330.0
 , , , , , , ,42438.0,63278.0,130598.0, ,136737.0,86299.0,79185.0,108049.0,25726.0,130245.0,57289.0,89674.0,21389.0
 , , , , , , ,46129.0,63287.0,129245.0, ,136728.0,86270.0,79176.0,108033.0,25756.0,129455.0,57512.0,89644.0,21408.0
 , , , , , , ,46998.0,64085.0,95592.0, ,136689.0,86214.0,79166.0,108023.0,25765.0,129405.0,57803.0,89634.0,21418.0
 , , , , , , ,47285.0,64075.0,127970.0, ,136679.0,86204.0,78413.0,107953.0,25774.0,129395.0,56647.0,89616.0,21428.0
 , , , , , , ,47739.0,64006.0,135557.0, ,136825.0,86194.0,79136.0,107925.0,26387.0,129366.0,56589.0,89596.0,21437.0
 , , , , , , ,48144.0,63977.0,135794.0, ,142222.0,86799.0,79066.0,107895.0,26377.0,129296.0,55982.0,89566.0,21447.0
 , , , , , , ,46105.0,63297.0,91164.0, ,142232.0,86111.0,78982.0,107414.0,26359.0,129286.0,55952.0,89466.0,21456.0
 , , , , , , ,48371.0,63376.0,86373.0, ,142315.0,86818.0,78904.0,107404.0,26349.0,129267.0,55911.0,89427.0,21485.0
 , , , , , , ,49120.0,63967.0,91183.0, ,150685.0,86898.0,78884.0,107347.0,26299.0,129237.0,55901.0,89408.0,21515.0
 , , , , , , ,48697.0,64254.0,86365.0, ,150675.0,87785.0,78833.0,106571.0,26261.0,129207.0,55891.0,89398.0,21552.0
 , , , , , , ,127132.0,63386.0,86344.0, ,150665.0,87755.0,78803.0,106561.0,26252.0,129178.0,55813.0,89378.0,121398.0
 , , , , , , ,83151.0,63446.0,91202.0, ,150576.0,87745.0,79106.0,106543.0,26242.0,129483.0,55763.0,89368.0,21648.0
 , , , , , , ,104947.0,63466.0,91309.0, ,150517.0,87707.0,78393.0,106446.0,26204.0,129168.0,56018.0,89309.0,21727.0
 , , , , , , ,105941.0,63605.0,86320.0, ,150507.0,87697.0,78383.0,106356.0,26416.0,129149.0,55734.0,89301.0,21737.0
 , , , , , , ,54910.0,63870.0,91349.0, ,150497.0,87668.0,78373.0,106347.0,26194.0,129139.0,55675.0,89291.0,21747.0
 , , , , , , ,58075.0,63631.0,127706.0, ,150389.0,87619.0,77924.0,106337.0,26136.0,129131.0,55665.0,89281.0,121388.0
 , , , , , , ,131027.0,63641.0,86310.0, ,150350.0,87550.0,77914.0,106299.0,26056.0,129121.0,55596.0,88948.0,21767.0
 , , , , , , ,78163.0,63860.0,91367.0, ,150340.0,87510.0,77906.0,106289.0,26028.0,129062.0,55586.0,88977.0,21777.0
 , , , , , , ,54123.0,63830.0,91417.0, ,150302.0,87471.0,77896.0,106262.0,25992.0,129014.0,55566.0,88987.0,21806.0
 , , , , , , ,81237.0,63671.0,91154.0, ,150283.0,87451.0,77867.0,106213.0,25953.0,128995.0,55507.0,88997.0,21815.0
 , , , , , , ,89618.0,63691.0,127724.0, ,150244.0,87422.0,77847.0,106193.0,25857.0,128975.0,55499.0,89007.0,21825.0
 , , , , , , ,73647.0,63790.0,91437.0, ,150219.0,87374.0,77934.0,106144.0,25847.0,128965.0,55685.0,89026.0,21835.0
 , , , , , , ,61810.0,63730.0,86253.0, ,150179.0,87314.0,77827.0,106114.0,25824.0,128955.0,56609.0,89723.0,21845.0
 , , , , , , ,85719.0,63927.0,86223.0, ,150084.0,87304.0,77788.0,106105.0,25784.0,129158.0,56038.0,89056.0,21909.0
 , , , , , , ,38549.0,64264.0,86214.0, ,150074.0,87233.0,77769.0,106097.0,26176.0,130255.0,56057.0,89126.0,25735.0
 , , , , , , ,85574.0,64302.0,91457.0, ,150004.0,87163.0,77739.0,106071.0,25096.0,129493.0,56579.0,89136.0,19299.0
 , , , , , , ,35142.0,64322.0,91467.0, ,149995.0,87143.0,77729.0,106032.0,27697.0,129521.0,56494.0,89155.0,115651.0
 , , , , , , ,32153.0,40919.0,91477.0, ,150735.0,87104.0,77719.0,106022.0,27757.0,130235.0,56476.0,89193.0,29672.0
 , , , , , , ,28531.0,64765.0,86205.0, ,150745.0,87075.0,77699.0,106600.0,28957.0,130216.0,56466.0,89213.0,29691.0
 , , , , , , ,24522.0,64745.0,91527.0, ,150755.0,87055.0,77798.0,106610.0,28919.0,130187.0,56446.0,89261.0,29711.0
 , , , , , , ,24512.0,64697.0,86195.0, ,150785.0,87037.0,77659.0,106630.0,28889.0,130168.0,56398.0,89066.0,29787.0
 , , , , , , ,19112.0,64677.0,91606.0, ,151575.0,87017.0,77968.0,106654.0,28859.0,130118.0,56388.0,90580.0,29797.0
 , , , , , , ,19051.0,62982.0,86176.0, ,151565.0,87007.0,78027.0,107327.0,28851.0,130078.0,56047.0,89733.0,29817.0
 , , , , , , ,17572.0,64667.0,91636.0, ,151555.0,86967.0,78363.0,107297.0,28821.0,130048.0,56376.0,89761.0,29827.0
 , , , , , , ,15358.0,64648.0,86293.0, ,151507.0,86957.0,78354.0,107277.0,28813.0,130038.0,56265.0,90560.0,120827.0
 , , , , , , ,15046.0,64628.0,127451.0, ,151497.0,86947.0,78345.0,107252.0,28794.0,130007.0,56255.0,90550.0,29847.0
 , , , , , , ,14741.0,63040.0,91062.0, ,151457.0,86878.0,78286.0,107232.0,28755.0,129977.0,56245.0,90511.0,29857.0
 , , , , , , ,61750.0,63050.0,90993.0, ,151447.0,86102.0,78256.0,107188.0,28735.0,129512.0,56235.0,90481.0,29906.0
 , , , , , , ,10832.0,64598.0,86570.0, ,151377.0,86082.0,78236.0,107178.0,28726.0,129893.0,56116.0,90434.0,29916.0
 , , , , , , ,119549.0,63090.0,90440.0, ,151298.0,86072.0,77987.0,107168.0,28716.0,129865.0,56086.0,90395.0,29936.0
 , , , , , , ,87027.0,64578.0,86560.0, ,149966.0,85220.0,78176.0,107079.0,28696.0,129837.0,56067.0,90385.0,29956.0
 , , , , , , ,144822.0,64530.0,131915.0, ,151288.0,85171.0,78157.0,105892.0,28676.0,129777.0,56337.0,90337.0,29984.0
 , , , , , , ,144085.0,64500.0,90490.0, ,151226.0,85111.0,78127.0,107060.0,28666.0,129768.0,55489.0,90277.0,30004.0
 , , , , , , ,144044.0,64491.0,90499.0, ,151154.0,85061.0,78107.0,107033.0,28658.0,129738.0,57821.0,90257.0,30023.0
 , , , , , , ,142932.0,64481.0,90569.0, ,151144.0,85041.0,78087.0,107023.0,28628.0,129688.0,57851.0,90238.0,30033.0
 , , , , , , ,87100.0,64461.0,101066.0, ,151135.0,85012.0,78077.0,106988.0,28618.0,129629.0,59525.0,90228.0,30043.0
 , , , , , , ,74337.0,64441.0,90617.0, ,151125.0,84992.0,78057.0,106986.0,28608.0,129589.0,59475.0,90208.0,30053.0
 , , , , , , ,137311.0,64382.0,90666.0, ,151077.0,84972.0,78167.0,106956.0,28977.0,129559.0,59441.0,90198.0,30083.0
 , , , , , , ,137129.0,64352.0,86512.0, ,151018.0,84942.0,83228.0,106849.0,29006.0,129539.0,59421.0,90168.0,120747.0
 , , , , , , ,65713.0,63129.0,90676.0, ,150976.0,84923.0,83238.0,106839.0,29094.0,129883.0,59365.0,90149.0,120737.0
 , , , , , , ,75888.0,64342.0,90696.0, ,150815.0,84903.0,83248.0,106761.0,29269.0,114115.0,59346.0,90130.0,30140.0
 , , , , , , ,62710.0,64332.0,91012.0, ,151236.0,84873.0,88216.0,106673.0,29694.0,114105.0,59336.0,89809.0,30150.0
 , , , , , , ,88433.0,63149.0,90705.0, ,149898.0,84863.0,88252.0,107050.0,29688.0,114087.0,59535.0,89819.0,30159.0
 , , , , , , ,100838.0,63189.0,86482.0, ,149888.0,84805.0,88262.0,127615.0,29678.0,100659.0,59306.0,89829.0,30169.0
 , , , , , , ,39058.0,62650.0,90765.0, ,149878.0,84787.0,88272.0,103530.0,29651.0,100649.0,59255.0,89847.0,29662.0
 , , , , , , ,37997.0,66217.0,86472.0, ,149112.0,84747.0,88282.0,103453.0,29598.0,100619.0,59246.0,89867.0,29652.0
 , , , , , , ,112978.0,66267.0,86462.0, ,149082.0,84717.0,88291.0,100299.0,29578.0,100610.0,59226.0,89877.0,29642.0
 , , , , , , ,43930.0,66287.0,127657.0, ,149053.0,84707.0,88310.0,100240.0,29568.0,100600.0,59196.0,89751.0,29585.0
 , , , , , , ,108698.0,60545.0,127686.0, ,149024.0,84667.0,88320.0,100192.0,29548.0,100580.0,59176.0,89897.0,120847.0
 , , , , , , ,47829.0,60605.0,86403.0, ,148946.0,84637.0,88340.0,100144.0,29519.0,100500.0,59116.0,89953.0,28743.0
 , , , , , , ,49220.0,60615.0,127696.0, ,148845.0,84617.0,88370.0,100104.0,28598.0,100490.0,59106.0,89991.0,28802.0
 , , , , , , ,107369.0,60688.0,90795.0, ,148805.0,84587.0,88380.0,100084.0,29489.0,100481.0,59265.0,90011.0,28811.0
 , , , , , , ,113008.0,60698.0,90863.0, ,148776.0,84577.0,88390.0,100054.0,29470.0,100451.0,59096.0,90031.0,28837.0
 , , , , , , ,130115.0,60708.0,90893.0, ,148757.0,84557.0,88400.0,100025.0,29450.0,100432.0,59555.0,90090.0,28874.0
 , , , , , , ,130278.0,60727.0,86393.0, ,149180.0,84538.0,88410.0,100015.0,29430.0,100393.0,59696.0,90110.0,28904.0
 , , , , , , ,50615.0,60753.0,90923.0, ,148747.0,84529.0,88470.0,100005.0,29421.0,100353.0,60146.0,89907.0,28914.0
 , , , , , , ,107030.0,60869.0,90715.0, ,148668.0,84519.0,88500.0,99985.0,29402.0,100344.0,60143.0,88928.0,28954.0
 , , , , , , ,64346.0,60937.0,91716.0, ,148648.0,85230.0,88509.0,99965.0,29392.0,100334.0,60086.0,92258.0,28974.0
 , , , , , , ,52462.0,60997.0,91736.0, ,148608.0,85259.0,88923.0,99955.0,29372.0,100314.0,60066.0,92299.0,28984.0
 , , , , , , ,53005.0,61037.0,91745.0, ,148559.0,85298.0,88895.0,99945.0,29352.0,100275.0,60046.0,95034.0,29004.0
 , , , , , , ,50456.0,60488.0,92215.0, ,148540.0,85345.0,88875.0,99905.0,29289.0,100265.0,59987.0,95014.0,29014.0
 , , , , , , ,43769.0,61047.0,92225.0, ,148510.0,86004.0,88846.0,99885.0,29480.0,100255.0,59920.0,95005.0,30239.0
 , , , , , , ,113437.0,61088.0,92235.0, ,148490.0,85954.0,88836.0,99865.0,27707.0,100245.0,59575.0,94983.0,29081.0
 , , , , , , ,113536.0,61098.0,92245.0, ,148472.0,85944.0,88826.0,99855.0,28588.0,100235.0,59910.0,94964.0,29109.0
 , , , , , , ,68654.0,61107.0,92253.0, ,148462.0,85915.0,88206.0,99807.0,28559.0,100719.0,59880.0,94915.0,29140.0
 , , , , , , ,82270.0,61117.0,127424.0, ,148717.0,85886.0,88796.0,100338.0,28109.0,100749.0,59817.0,94869.0,29150.0
 , , , , , , ,82299.0,61127.0,85652.0, ,151611.0,85867.0,88756.0,99797.0,28089.0,100765.0,59797.0,94859.0,29179.0
 , , , , , , ,11882.0,61175.0,92332.0, ,149220.0,85847.0,88677.0,100368.0,28079.0,100775.0,59776.0,94849.0,29189.0
 , , , , , , ,68506.0,61195.0,92342.0, ,149240.0,85799.0,88628.0,100440.0,28049.0,101267.0,59756.0,94839.0,29199.0
 , , , , , , ,59044.0,61205.0,92357.0, ,149819.0,85779.0,88569.0,101024.0,28040.0,101257.0,59746.0,94781.0,29297.0
 , , , , , , ,11632.0,61225.0,92385.0, ,149789.0,85740.0,88549.0,100878.0,28030.0,101219.0,59726.0,94771.0,29346.0
 , , , , , , ,11096.0,61235.0,85644.0, ,149759.0,85730.0,88529.0,90502.0,28020.0,101189.0,59890.0,94753.0,29356.0
 , , , , , , ,11060.0,61265.0,87460.0, ,149739.0,85660.0,88776.0,100868.0,27982.0,101150.0,57841.0,94714.0,29366.0
 , , , , , , ,128003.0,61324.0,92185.0, ,149710.0,85631.0,88196.0,100858.0,27945.0,101140.0,59036.0,94675.0,29495.0
 , , , , , , ,83024.0,61057.0,85635.0, ,149700.0,94188.0,88186.0,100850.0,27935.0,101111.0,58840.0,94655.0,29555.0
 , , , , , , ,5411.0,60418.0,85566.0, ,149690.0,85611.0,88166.0,100761.0,27915.0,101081.0,58400.0,94625.0,29575.0
 , , , , , , ,1155.0,60369.0,85556.0, ,149612.0,85571.0,87437.0,100752.0,27895.0,101071.0,58302.0,94165.0,29091.0
 , , , , , , ,42843.0,60329.0,92424.0, ,149592.0,85541.0,87419.0,100730.0,27885.0,101050.0,58181.0,94173.0,30249.0
 , , , , , , ,43076.0,59432.0,92454.0, ,149230.0,85521.0,87409.0,100690.0,27875.0,100226.0,58151.0,94183.0,30278.0
 , , , , , , ,104153.0,59452.0,92474.0, ,149582.0,85491.0,87399.0,100676.0,27865.0,101000.0,58111.0,94232.0,30335.0
 , , , , , , ,13490.0,59492.0,85508.0, ,149533.0,85461.0,87360.0,100666.0,27855.0,100980.0,58101.0,94275.0,31279.0
 , , , , , , ,84220.0,59502.0,85411.0, ,149523.0,85451.0,87331.0,100558.0,27845.0,100970.0,58091.0,94313.0,31396.0
 , , , , , , ,63331.0,59512.0,92522.0, ,149513.0,85441.0,87447.0,100538.0,27815.0,100950.0,58410.0,95054.0,31416.0
 , , , , , , ,57996.0,59534.0,92532.0, ,149474.0,85421.0,87321.0,100518.0,27776.0,100940.0,58063.0,94333.0,31446.0
 , , , , , , ,85982.0,59544.0,92581.0, ,149444.0,85411.0,87271.0,100499.0,28119.0,100931.0,58024.0,94509.0,31515.0
 , , , , , , ,88077.0,59583.0,92629.0, ,149414.0,85401.0,87261.0,100470.0,28129.0,100921.0,57993.0,94548.0,31525.0
 , , , , , , ,141141.0,59593.0,85381.0, ,149354.0,85394.0,87251.0,100460.0,28139.0,100901.0,57983.0,94576.0,31593.0
 , , , , , , ,141286.0,59623.0,85351.0, ,149308.0,85375.0,87241.0,100450.0,28149.0,100825.0,57973.0,94586.0,31603.0
 , , , , , , ,141752.0,59633.0,85615.0, ,149298.0,85355.0,87231.0,100400.0,28549.0,100795.0,57943.0,94595.0,31623.0
 , , , , , , ,61535.0,59642.0,92155.0, ,149543.0,85601.0,87211.0,99777.0,28519.0,100785.0,57933.0,94605.0,31691.0
 , , , , , , ,142198.0,59722.0,85671.0, ,151648.0,81642.0,87311.0,99767.0,28509.0,100990.0,57903.0,94489.0,31731.0
 , , , , , , ,143180.0,59742.0,92145.0, ,151678.0,94232.0,88941.0,99757.0,28491.0,100196.0,58053.0,94155.0,31741.0
 , , , , , , ,60613.0,59752.0,86146.0, ,151845.0,94282.0,87466.0,99360.0,28472.0,100179.0,58956.0,95064.0,31751.0
 , , , , , , ,144893.0,59772.0,86094.0, ,154603.0,102515.0,87503.0,99330.0,28462.0,100169.0,58420.0,95094.0,31249.0
 , , , , , , ,86839.0,59822.0,86046.0, ,154574.0,102495.0,88136.0,99320.0,28442.0,99569.0,58450.0,96004.0,120688.0
 , , , , , , ,87093.0,59892.0,127744.0, ,154550.0,102447.0,88126.0,99310.0,28419.0,99550.0,58830.0,95996.0,31800.0
 , , , , , , ,87671.0,59932.0,91755.0, ,154511.0,102387.0,88096.0,99275.0,28398.0,99408.0,58810.0,95986.0,31830.0
